round	variant	phase	occurrence	elapsed_ms
4	baseline	Compacted	1	3696
5	baseline	Bulk loaded 5000000 items	1	13896
5	baseline	Wrote 1000 individual items	1	45
5	baseline	Wrote 100 batches of 1000 items	1	1504
5	baseline	Wrote 50000 individual items	1	3392
5	baseline	len()	1	0
5	baseline	Random read 1000000 items	1	1615
5	baseline	Random read 1000000 items	2	1588
5	baseline	Random range read 500000 x 10 elements	1	1732
5	baseline	Random range read 500000 x 10 elements	2	1644
5	baseline	Random read (4 threads) 5151000 items	1	2069
5	baseline	Random read (8 threads) 5151000 items	1	1184
5	baseline	Random read (16 threads) 5151000 items	1	1195
5	baseline	Random read (32 threads) 5151000 items	1	1149
5	baseline	Removed 2575500 items	1	9815
5	baseline	Compacted	1	3710
5	optimized	Bulk loaded 5000000 items	1	13961
5	optimized	Wrote 1000 individual items	1	45
5	optimized	Wrote 100 batches of 1000 items	1	1510
5	optimized	Wrote 50000 individual items	1	3436
5	optimized	len()	1	0
5	optimized	Random read 1000000 items	1	1575
5	optimized	Random read 1000000 items	2	1546
5	optimized	Random range read 500000 x 10 elements	1	1679
5	optimized	Random range read 500000 x 10 elements	2	1609
5	optimized	Random read (4 threads) 5151000 items	1	2081
5	optimized	Random read (8 threads) 5151000 items	1	1193
5	optimized	Random read (16 threads) 5151000 items	1	1221
5	optimized	Random read (32 threads) 5151000 items	1	1185
5	optimized	Removed 2575500 items	1	9977
5	optimized	Compacted	1	3694
6	optimized	Bulk loaded 5000000 items	1	13863
6	optimized	Wrote 1000 individual items	1	45
6	optimized	Wrote 100 batches of 1000 items	1	1528
6	optimized	Wrote 50000 individual items	1	3433
6	optimized	len()	1	0
6	optimized	Random read 1000000 items	1	1797
6	optimized	Random read 1000000 items	2	1676
6	optimized	Random range read 500000 x 10 elements	1	1831
6	optimized	Random range read 500000 x 10 elements	2	1641
6	optimized	Random read (4 threads) 5151000 items	1	2073
6	optimized	Random read (8 threads) 5151000 items	1	1177
6	optimized	Random read (16 threads) 5151000 items	1	1200
6	optimized	Random read (32 threads) 5151000 items	1	1188
6	optimized	Removed 2575500 items	1	9861
6	optimized	Compacted	1	3726
6	baseline	Bulk loaded 5000000 items	1	13981
6	baseline	Wrote 1000 individual items	1	44
6	baseline	Wrote 100 batches of 1000 items	1	1504
6	baseline	Wrote 50000 individual items	1	3404
6	baseline	len()	1	0
6	baseline	Random read 1000000 items	1	1598
6	baseline	Random read 1000000 items	2	1594
6	baseline	Random range read 500000 x 10 elements	1	1655
6	baseline	Random range read 500000 x 10 elements	2	1633
6	baseline	Random read (4 threads) 5151000 items	1	2086
6	baseline	Random read (8 threads) 5151000 items	1	1169
6	baseline	Random read (16 threads) 5151000 items	1	1201
6	baseline	Random read (32 threads) 5151000 items	1	1184
6	baseline	Removed 2575500 items	1	9749
6	baseline	Compacted	1	3687
7	baseline	Bulk loaded 5000000 items	1	13884
7	baseline	Wrote 1000 individual items	1	45
7	baseline	Wrote 100 batches of 1000 items	1	1665
7	baseline	Wrote 50000 individual items	1	3451
7	baseline	len()	1	0
7	baseline	Random read 1000000 items	1	1609
7	baseline	Random read 1000000 items	2	1606
7	baseline	Random range read 500000 x 10 elements	1	1604
7	baseline	Random range read 500000 x 10 elements	2	1660
7	baseline	Random read (4 threads) 5151000 items	1	2087
7	baseline	Random read (8 threads) 5151000 items	1	1192
