round	variant	phase	occurrence	elapsed_ms
4	baseline	Compacted	1	3674
5	baseline	Bulk loaded 5000000 items	1	13947
5	baseline	Wrote 1000 individual items	1	44
5	baseline	Wrote 100 batches of 1000 items	1	1508
5	baseline	Wrote 50000 individual items	1	3438
5	baseline	len()	1	0
5	baseline	Random read 1000000 items	1	1593
5	baseline	Random read 1000000 items	2	1547
5	baseline	Random range read 500000 x 10 elements	1	1712
5	baseline	Random range read 500000 x 10 elements	2	1738
5	baseline	Random read (4 threads) 5151000 items	1	2157
5	baseline	Random read (8 threads) 5151000 items	1	1171
5	baseline	Random read (16 threads) 5151000 items	1	1217
5	baseline	Random read (32 threads) 5151000 items	1	1162
5	baseline	Removed 2575500 items	1	9918
5	baseline	Compacted	1	3672
5	optimized	Bulk loaded 5000000 items	1	14022
5	optimized	Wrote 1000 individual items	1	45
5	optimized	Wrote 100 batches of 1000 items	1	1499
5	optimized	Wrote 50000 individual items	1	3426
5	optimized	len()	1	0
5	optimized	Random read 1000000 items	1	1614
5	optimized	Random read 1000000 items	2	1581
5	optimized	Random range read 500000 x 10 elements	1	1623
5	optimized	Random range read 500000 x 10 elements	2	1645
5	optimized	Random read (4 threads) 5151000 items	1	2088
5	optimized	Random read (8 threads) 5151000 items	1	1256
5	optimized	Random read (16 threads) 5151000 items	1	1200
5	optimized	Random read (32 threads) 5151000 items	1	1195
5	optimized	Removed 2575500 items	1	9845
5	optimized	Compacted	1	3680
6	optimized	Bulk loaded 5000000 items	1	14244
6	optimized	Wrote 1000 individual items	1	45
6	optimized	Wrote 100 batches of 1000 items	1	1567
6	optimized	Wrote 50000 individual items	1	3434
6	optimized	len()	1	0
6	optimized	Random read 1000000 items	1	1641
6	optimized	Random read 1000000 items	2	1624
6	optimized	Random range read 500000 x 10 elements	1	1796
6	optimized	Random range read 500000 x 10 elements	2	1649
6	optimized	Random read (4 threads) 5151000 items	1	2106
6	optimized	Random read (8 threads) 5151000 items	1	1367
6	optimized	Random read (16 threads) 5151000 items	1	1353
6	optimized	Random read (32 threads) 5151000 items	1	1381
6	optimized	Removed 2575500 items	1	9845
6	optimized	Compacted	1	3725
6	baseline	Bulk loaded 5000000 items	1	13996
6	baseline	Wrote 1000 individual items	1	44
6	baseline	Wrote 100 batches of 1000 items	1	1582
6	baseline	Wrote 50000 individual items	1	3482
6	baseline	len()	1	0
6	baseline	Random read 1000000 items	1	1579
6	baseline	Random read 1000000 items	2	1602
6	baseline	Random range read 500000 x 10 elements	1	1714
6	baseline	Random range read 500000 x 10 elements	2	1723
6	baseline	Random read (4 threads) 5151000 items	1	2227
6	baseline	Random read (8 threads) 5151000 items	1	1262
6	baseline	Random read (16 threads) 5151000 items	1	1295
6	baseline	Random read (32 threads) 5151000 items	1	1217
6	baseline	Removed 2575500 items	1	10338
6	baseline	Compacted	1	3892
7	baseline	Bulk loaded 5000000 items	1	14476
7	baseline	Wrote 1000 individual items	1	52
7	baseline	Wrote 100 batches of 1000 items	1	1676
7	baseline	Wrote 50000 individual items	1	3632
7	baseline	len()	1	0
7	baseline	Random read 1000000 items	1	1676
7	baseline	Random read 1000000 items	2	1632
7	baseline	Random range read 500000 x 10 elements	1	1698
7	baseline	Random range read 500000 x 10 elements	2	1692
7	baseline	Random read (4 threads) 5151000 items	1	2207
7	baseline	Random read (8 threads) 5151000 items	1	1226
7	baseline	Random read (16 threads) 5151000 items	1	1256
7	baseline	Random read (32 threads) 5151000 items	1	1237
7	baseline	Removed 2575500 items	1	10166
7	baseline	Compacted	1	3906
7	optimized	Bulk loaded 5000000 items	1	14693
7	optimized	Wrote 1000 individual items	1	48
7	optimized	Wrote 100 batches of 1000 items	1	1608
7	optimized	Wrote 50000 individual items	1	3616
7	optimized	len()	1	0
7	optimized	Random read 1000000 items	1	1706
7	optimized	Random read 1000000 items	2	1701
7	optimized	Random range read 500000 x 10 elements	1	1795
7	optimized	Random range read 500000 x 10 elements	2	1777
7	optimized	Random read (4 threads) 5151000 items	1	2361
7	optimized	Random read (8 threads) 5151000 items	1	1334
7	optimized	Random read (16 threads) 5151000 items	1	1322
7	optimized	Random read (32 threads) 5151000 items	1	1270
7	optimized	Removed 2575500 items	1	10512
7	optimized	Compacted	1	3986
